id,video_date,score,name
1713,2020,7,After Hours
1714,2015,7,Harmlessness
1715,2013,7,"Whenever, If Ever"
1716,2015,7,EarthEE
1717,2020,7,Doped Runner Verse
1718,2013,7,13.0.0.0.0
1719,2019,7,ANIMA
1720,2010,7,Summit
1721,2025,7,CORINIAN
1722,2018,7,Whack World
1723,2023,7,No Highs
1724,2012,7,Floral Green
1725,2010,7,The Monitor
1726,2021,7,"Last Year Was Weird, Vol. 3"
1727,2019,7,II
1728,2010,7,Maniac Meat
1729,2011,7,Bad as Me
1730,2014,7,Dissed and Dismissed
1731,2015,7,What For?
1732,2022,7,MAHAL
1733,2011,7,Parting the Sea Between Brightness and Me
1734,2024,7,Spiral in a Straight Line
1735,2011,7,Darker Handcraft
1736,2018,7,ASTROWORLD
1737,2023,7,UTOPIA
1738,2018,7,Down Below
1739,2015,7,The Children of the Night
1740,2022,7,上出来
1741,2023,7,不出来
1742,2018,7,A Love Letter to You 3
1743,2011,7,w h o k i l l
1744,2021,7,sketchy.
1745,2025,7,NEVER ENOUGH
1746,2018,7,Freedom’s Goblin
1747,2010,7,Bastard
1748,2011,7,The Destroyers of All
1749,2015,7,Halfway
1750,2022,7,It’s Time… to Rise From the Grave
1751,2013,7,II
1752,2012,7,Wreck
1753,2014,7,Crashing Diseases and Incurable Airplanes
1754,2022,7,Before the Glinting Spell Unvests
1755,2014,7,Splinters
1756,2013,7,Modern Vampires of the City
1757,2013,7,Dorner vs. Tookie
1758,2011,7,"Brand New Wayo: Funk, Fast Times & Nigerian Boogie Badness 1979-1983"
1759,2010,7,Cloud Cuckooland
1760,2025,7,Ghostholding
1761,2012,7,Order of Noise
1762,2025,7,Vegetables Worldwide
1763,2015,7,Viet Cong
1764,2013,7,{Awayland}
1765,2016,7,Prima Donna
1766,2018,7,FM!
1767,2021,7,Vince Staples
1768,2014,7,Hell Can Wait
1769,2015,7,Flockaveli 1.5
1770,2019,7,Come In
1771,2025,7,Hornet Disaster
1772,2025,7,Bleeds
1773,2011,7,Jason... The Dragon
1774,2010,7,Hurley
1775,2023,7,SZNZ: Winter
1776,2014,7,Everything Will Be Alright in the End
1777,2022,7,10
1778,2025,7,12
1779,2023,7,And Then You Pray For Me
1780,2022,7,"And in the Darkness, Hearts Aglow"
1781,2015,7,Sonic Ranch
1782,2017,7,Boy Who Cried Wolf
1783,2015,7,Lil Me
1784,2011,7,The Whole Love
1785,2014,7,Present Tense
1786,2011,7,Smother
1787,2011,7,Wild Flag
1788,2010,7,Gemini
1789,2017,7,A Shadow in Time
1790,2020,7,Lamentations
1791,2024,7,empathogen
1792,2012,7,Bend Beyond
1793,2016,7,City Sun Eater in the River of Light
1794,2016,7,Voices
1795,2012,7,No Youth
1796,2014,7,Angel Guts: Red Classroom
1797,2021,7,OH NO
1798,2026,7,Xiu Mutha Fuckin’ Xiu: Vol. 1
1799,2025,7,Weapon X Demo 2
1800,2022,7,The Overload
1801,2023,7,AftërLyfe
1802,2025,7,DANGEROUS SUMMER
1803,2022,7,Glitch Princess
1804,2023,7,softscars
1805,2013,7,Fade
1806,2023,7,Heavy Heavy
1807,2019,7,So Much Fun
1808,2016,7,JEFFERY
1809,2017,7,Packs
1810,2019,7,It Wasn't Even Close
1811,2017,7,Duster's Lament
1812,2018,7,Safe in the Hands of Love
1813,2020,7,Heaven to a Tortured Mind
1814,2012,7,Idiom Wind
1815,2022,7,Arkhon
1816,2019,7,GENERASIAN
1817,2014,7,ピカピカふぁんたじん
1818,2022,7,春火燎原
1819,2024,7,魔法学校
1820,2018,6,I Want to Die in New Orleans
1821,2022,6,You Can’t Kill Me
1822,2019,6,Rap or Go to the League
1823,2024,6,american dream
1824,2016,6,Rain Temple
1825,2012,6,In the Middle of Infinity
1826,2020,6,7G
1827,2024,6,Britpop
1828,2017,6,Still Striving
1829,2023,6,Herbert
1830,2017,6,Blue Chips 7000
1831,2013,6,Blue Chips 2
1832,2011,6,You Are All I See
1833,2013,6,Adam Green & Binki Shapiro
1834,2014,6,The Serpent & the Sphere
1835,2023,6,Disposable Everything
1836,2022,6,Oxy Music
1837,2015,6,Beach Music
1838,2023,6,Shook
1839,2022,6,The Dream
1840,2021,6,TWOPOINTFIVE
1841,2024,6,Cartoon Darkness
1842,2013,6,Endless Fantasy
1843,2023,6,New Blue Sun
1844,2019,6,All Mirrors
1845,2012,6,Centipede Hz
1846,2015,6,The Miraculous
1847,2016,6,HOPELESSNESS
1848,2014,6,Syro
1849,2013,6,Årabrot
1850,2015,6,Mutant
1851,2014,6,Xen
1852,2021,6,kick iiii
1853,2024,6,eternal sunshine
1854,2012,6,Mature Themes
1855,2019,6,WELCOME HOME
1856,2017,6,ROME
1857,2025,6,Mercy
1858,2016,6,I AKA I
1859,2021,6,DEMIDEVIL
1860,2011,6,Parallax
1861,2022,6,The Gods We Can Touch
1862,2010,6,Transit Transit
1863,2013,6,The Headless Ritual
1864,2016,6,Aa
1865,2021,6,The Melodic Blue
1866,2016,6,BBF Hosted by DJ Escrow
1867,2016,6,METAL RESISTANCE
1868,2022,6,Un verano sin ti
1869,2011,6,Hell: The Sequel
1870,2024,6,Mid Spiral
1871,2015,6,Sour Soul
1872,2013,6,Obsidian
1873,2015,6,La Di Da Di
1874,2012,6,Dross Glop
1875,2015,6,Depression Cherry
1876,2017,6,Volume 1: Flick Your Tongue Against Your Teeth and Describe the Present.
1877,2011,6,The Rip Tide
1878,2015,6,Girls in Peacetime Want to Dance
1879,2010,6,Belle and Sebastian Write About Love
1880,2024,6,Everybody Can’t Go
1881,2019,6,The Plugs I Met
1882,2014,6,BEYONCÉ
1883,2010,6,Sir Lucious Left Foot… The Son of Chico Dusty
1884,2014,6,Cadillactica
1885,2019,6,TDT
1886,2017,6,I Decided.
1887,2018,6,Two Parts Together
1888,2011,6,Apocalypse
1889,2019,6,Terror Management
1890,2015,6,Slaves Beyond Death
1891,2020,6,Endless Wound
1892,2024,6,LAUGHINGFISH
1893,2014,6,If There’s a Hell Below
1894,2010,6,Wilderness Heart
1895,2020,6,THE ALBUM
1896,2024,6,Cold Visions
1897,2021,6,The Fool
1898,2020,6,333
1899,2015,6,Dumb Flesh
1900,2021,6,Take the Sadness Out of Saturday Night
1901,2016,6,Hymns
1902,2014,6,Barragán
1903,2019,6,Angel’s Pulse
1904,2016,6,Freetown Sound
1905,2025,6,Essex Honey
1906,2014,6,Good to Be Home
1907,2023,6,The Ballad of Darren
1908,2013,6,Tomorrow’s Harvest
1909,2012,6,The Bravest Man in the Universe
1910,2011,6,"Bon Iver, Bon Iver"
1911,2019,6,"i,i"
1912,2014,6,Garbage
1913,2016,6,PaidProgramming2
1914,2013,6,The North Borders
1915,2019,6,Everythings for Sale
1916,2016,6,AQUARIA
1917,2012,6,LUX
1918,2020,6,"Down in the Weeds, Where the World Once Was"
1919,2019,6,amo
1920,2018,6,LOVE YOURSELF 轉 ‘Tear’
1921,2011,6,Fallen
1922,2015,6,Thumbs
1923,2020,6,Extinction Level Event 2: The Wrath of God
1924,2016,6,Tell Me I’m Pretty
1925,2013,6,California X
1926,2025,6,The Scholars
1927,2018,6,Invasion of Privacy
1928,2010,6,Swim
1929,2014,6,Our Love
1930,2022,6,The Loneliest Time
1931,2023,6,The Loveliest Time
1932,2011,6,Humor Risk
1933,2019,6,Death Atlas
1934,2014,6,Caustic Window LP
1935,2015,6,Time & Materials
1936,2013,6,Acid Rap
1937,2025,6,Star Line
1938,2026,6,Wuthering Heights
1939,2012,6,Come Sunday
1940,2024,6,Atavista
1941,2021,6,Screen Violence
1942,2013,6,"Decompositions, Volume Number One"
1943,2018,6,"CITY MORGUE, VOL 1: HELL OR HIGH WATER"
1944,2014,6,Clark
1945,2013,6,Hanging Gardens
1946,2025,6,Dead Channel Sky
1947,2014,6,Here and Nowhere Else
1948,2013,6,Moody Coup
1949,2014,6,I Am King
1950,2012,6,Love Is Love // Return to Dust
1951,2014,6,Nobody’s Smiling
1952,2022,6,From a Birds Eye View
1953,2024,6,The Crossroads
1954,2018,6,Tell Me How You Really Feel
1955,2013,6,Nature Noir
1956,2011,6,Radiant Door
1957,2024,6,Dauntless Manifesto
1958,2013,6,Krak Attack 2: Ballad of Elli Skiff
1959,2016,6,A Fistful of Peril
1960,2013,6,CZARFACE
1961,2021,6,Super What?
1962,2023,6,NEVER ENOUGH
1963,2021,6,Harlecore
1964,2012,6,Jiaolong
1965,2025,6,Nothing
1966,2013,6,The Underground Resistance
1967,2010,6,"Shut Up, Dude"
1968,2011,6,Relax
1969,2021,6,We’re All Alone in This Together
1970,2013,6,The Blind Hole
1971,2015,6,New Bermuda
1972,2021,6,Is 4 Lovers
1973,2014,6,The Physical World
1974,2013,6,Government Plates
1975,2015,6,Fading Frontier
1976,2013,6,Monomania
1977,2012,6,Koi no Yokan
1978,2015,6,32 Zel / Planet Shrooms
1979,2021,6,UNLOCKED 1.5
1980,2026,6,Strictly 4 the Scythe
1981,2015,6,The Expanding Flower Planet
1982,2022,6,Labyrinthitis
1983,2010,6,Something for Everybody
1984,2016,6,Is the Is Are
1985,2018,6,Lamp Lit Prose
1986,2012,6,Swing Lo Magellan
1987,2020,6,ENERGY
1988,2015,6,Caracal
1989,2017,6,Raskit
1990,2016,6,Major Key
1991,2021,6,Charmed
1992,2024,6,Alligator Bites Never Heal
1993,2023,6,Scarlet
1994,2020,6,Crack a Light
1995,2023,6,Fanfare
1996,2015,6,Days With Dr. Yen Lo
1997,2012,6,Widowmaker
1998,2011,6,Take Care
1999,2022,6,Her Loss
2000,2015,6,What a Time to Be Alive
2001,2019,6,Revenge of the Dreamers III
2002,2010,6,Jail La La
2003,2013,6,Quantum Leap
2004,2012,6,Dweller on the Threshold
2005,2022,6,SICK!
2006,2013,6,Doris
2007,2015,6,"I Don’t Like Shit, I Don’t Go Outside: An Album by Earl Sweatshirt"
2008,2012,6,"Angels of Darkness, Demons of Light II"
2009,2014,6,Primitive and Deadly
2010,2019,6,Mirrorland
2011,2012,6,Cancer 4 Cure
2012,2010,6,Black Masses
2013,2010,6,Does It Look Like I'm Here?
2014,2015,6,But You Caint Use My Phone
2015,2025,6,Rebel
2016,2022,6,Preacher’s Daughter
2017,2017,6,A Fever Dream
2018,2020,6,RE-ANIMATOR
2019,2012,6,Kings and Them
2020,2026,6,Red Asphalt
2021,2014,6,Eyehategod
2022,2013,6,Factory Floor
2023,2015,6,Sol Invictus
2024,2026,6,The Boy who cried Terrified .
2025,2011,6,Higher Learning Vol. 2
2026,2023,6,I am upset because I see something that is not there.
2027,2016,6,3001: A Laced Odyssey
2028,2018,6,Vacation in Hell
2029,2022,6,Palaces
2030,2026,6,Big Mama
2031,2019,6,"Everything Not Saved Will Be Lost, Part 1"
2032,2011,6,Wasting Light
2033,2017,6,Concrete and Gold
2034,2024,6,Three
2035,2024,6,Artificial Bouquet
2036,2020,6,Likewise
2037,2022,6,Actual Life 3 (January 1 - September 9 2022)
2038,2024,6,You Only Die 1nce
2039,2017,6,You Only Live 2wice
2040,2021,6,Oxidized
2041,2025,6,SISTER
2042,2013,6,Slow Focus
2043,2019,6,Weeping Choir
2044,2017,6,Trumpeting Ecstasy
2045,2016,6,EVOL
2046,2015,6,DS2
2047,2017,6,The Far Field
2048,2011,6,On the Water
2049,2025,6,Skeletá
2050,2025,6,October Country
2051,2025,6,Supreme Clientele 2
2052,2020,6,We're New Again: A Reimagining by Makaya McCraven
2053,2016,6,How to Be a Human Being
2054,2024,6,plastic death
2055,2017,6,Material Control
2056,2024,6,GLORIOUS
2057,2015,6,"‘Asunder, Sweet and Other Distress’"
2058,2012,6,MU.ZZ.LE
2059,2023,6,Cracker Island
2060,2018,6,The Now Now
2061,2015,6,Holographic Violence
2062,2012,6,Shields
2063,2017,6,Painted Ruins
2064,2012,6,See the World Given to a One Love Entity
2065,2016,6,Everybody Looking
2066,2022,6,Famously Alive
2067,2012,6,Let’s Go Eat the Factory
2068,2010,6,OJ Simpson
2069,2021,6,"If I Can’t Have Love, I Want Power"
2070,2019,6,Reflections
2071,2010,6,Happy Birthday
2072,2022,6,Harry’s House
2073,2023,6,RAT WARS
2074,2020,6,DISCO4 :: PART I
2075,2011,6,Tripper
2076,2018,6,Electric Messiah
2077,2016,6,Leave Me Alone
2078,2012,6,Hoax [3rd EP]
2079,2015,6,Platform
2080,2013,6,Forever
2081,2012,6,Held
2082,2025,6,v.i.p. - very important pony
2083,2022,6,Freakout/Release
2084,2015,6,Why Make Sense?
2085,2012,6,Total Loss
2086,2014,6,“What Is This Heart?”
2087,2023,6,Unreal Unearth
2088,2018,6,Nina Cried Power EP
2089,2022,6,Cry Sugar
2090,2018,6,"Huncho Jack, Jack Huncho"
2091,2014,6,BLUE
2092,2019,6,Is He Real?
2093,2021,6,CRAWLER
2094,2021,6,Lei Line Eon
2095,2023,6,All of This Will End
2096,2014,6,El Pintor
2097,2011,6,Kiss Each Other Clean
2098,2015,6,The Book of Souls
2099,2010,6,The Final Frontier
2100,2017,6,Crossover Ministry
2101,2016,6,The Sun’s Tirade
2102,2014,6,Cilvia Demo
2103,2016,6,4 Your Eyez Only
2104,2011,6,Cole World: The Sideline Story
2105,2014,6,2014 Forest Hills Drive
2106,2012,6,Blunderbuss
2107,2019,6,Leak 04–13 (Bait Ones)
2108,2023,6,Census Designated
2109,2023,6,The Age of Pleasure
2110,2015,6,90059
2111,2013,6,Magna Carta… Holy Grail
2112,2018,6,POST‐
2113,2024,6,2023 Tapes
2114,2017,6,Life Will See You Now
2115,2025,6,Songs for Other People’s Weddings
2116,2019,6,Quiet Signs
2117,2016,6,Jesu / Sun Kil Moon
2118,2015,6,Simple Songs
2119,2023,6,*GHETTOLAND
2120,2012,6,Key to the Kuffs
2121,2025,6,Lonely at the Top
2122,2011,6,White Wilderness
2123,2020,6,Nectar
2124,2010,6,Go
2125,2025,6,Unity
2126,2014,6,Never Hungover Again
2127,2019,6,Death Race for Love
2128,2024,6,Fearless Movement
2129,2018,6,Heaven and Earth
2130,2020,6,My Beautiful Dark Twisted Fantasy
2131,2017,6,Witness
2132,2014,6,Coffins on Io
2133,2016,6,99.9%
2134,2023,6,Raven
2135,2020,6,Inner Song
2136,2018,6,Black Panther: The Album (Music From and Inspired By)
2137,2019,6,ARIZONA baby
2138,2025,6,Blush
2139,2022,6,Entergalactic
2140,2010,6,Man on the Moon II: The Legend of Mr. Rager
2141,2023,6,MICHAEL
2142,2019,6,Clarity
2143,2023,6,The Silver Cord
2144,2017,6,Murder of the Universe
2145,2022,6,Omnium Gatherum
2146,2020,6,K.G.
2147,2015,6,"God, Money, War"
2148,2019,6,A Different Shade of Blue
2149,2015,6,Ygg huur
2150,2011,6,Severant
2151,2018,6,Bottle It In
2152,2015,6,b’lieve i’m goin down…
2153,2016,6,Nattesferd
2154,2020,6,DISCO
2155,2019,6,Panorama
2156,2025,6,No One Was Driving the Car
2157,2013,6,ARTPOP
2158,2016,6,Joanne
2159,2017,6,Lust for Life
2160,2012,6,When You're Gone
2161,2017,6,American Dream
2162,2019,6,Electric Lady Sessions
2163,2014,6,Alternate / Endings
2164,2015,6,Butter Fly
2165,2017,6,As You Were
2166,2010,6,Sisterworld
2167,2021,6,The Voice of the Heroes
2168,2019,6,7
2169,2022,6,RED & WHITE
2170,2018,6,Tha Carter V
2171,2025,6,West End Girl
2172,2018,6,"Antipositive, Pt. 2"
2173,2014,6,Nabuma Rubberband
2174,2013,6,Lung
2175,2022,6,Special
2176,2020,6,I Let It in and It Took Everything
2177,2013,6,Return to Annihilation
2178,2015,6,The Incredible True Story
2179,2014,6,Under Pressure
2180,2014,6,Death Mask
2181,2025,6,Virgin
2182,2012,6,Spooky Action at a Distance
2183,2011,6,Lulu
2184,2016,6,The Ghosts of Highway 20
2185,2017,6,DROGAS Light
2186,2014,6,I Never Learn
2187,2011,6,Vicki Leekx
2188,2012,6,2
2189,2014,6,Faces
2190,2013,6,Watching Movies With the Sound Off
2191,2011,6,Room(s)
2192,2016,6,This Unruly Mess I’ve Made
2193,2019,6,Good Faith
2194,2015,6,This World Is Not Enough
2195,2015,6,The Pale Emperor
2196,2021,6,Ancient Dreams in a Modern Land
2197,2021,6,Hushed and Grim
2198,2015,6,Coin Coin Chapter Three: River Run Thee
2199,2024,6,Mika's Laundry
2200,2022,6,Traumazine
2201,2020,6,Good News
2202,2011,6,BlackenedWhite
2203,2024,6,3+5
2204,2012,6,Koloss
2205,2016,6,Hardwired… to Self‐Destruct
2206,2018,6,NOT ALL HEROES WEAR CAPES
2207,2025,6,Metro Boomin Presents: A Futuristic Summa (Hosted by DJ Spinz)
2208,2012,6,METZ
2209,2012,6,Ten Stories
2210,2013,6,MGMT
2211,2015,6,Wave[s]
2212,2012,6,Kaleidoscope Dream
2213,2020,6,Plastic Hearts
2214,2018,6,budding ornithologists are weary of tired analogies
2215,2012,6,Unsound
2216,2018,6,Be the Cowboy
2217,2022,6,Laurel Hell
2218,2024,6,Two Star & The Dream Police
2219,2014,6,No Mythologies to Follow
2220,2014,6,Rave Tapes
2221,2021,6,As the Love Continues
2222,2010,6,Paramatma
2223,2012,6,Heartbreaking Bravery
2224,2015,6,Sauna
2225,2019,6,Lost Wisdom pt. 2
2226,2012,6,Babel
2227,2011,6,All Things Will Unwind
2228,2015,6,M
2229,2017,6,Mareridt
2230,2023,6,Magic 3
2231,2023,6,Magic 2
2232,2018,6,NASIR
2233,2021,6,"Un canto por México, vol. 2"
2234,2015,6,Music Complete
2235,2016,6,Sirens
2236,2020,6,Telas
2237,2012,6,Instinct
2238,2017,6,Add Violence
2239,2013,6,Hesitation Marks
2240,2020,6,Top Shotta
2241,2013,6,An Object
2242,2010,6,Everything in Between
2243,2014,6,Jimmy the Burnout
2244,2017,6,Who Built the Moon?
2245,2011,6,Spiritual State
2246,2015,6,Aureate Gloom
2247,2019,6,Father of 4
2248,2018,6,Smote Reverser
2249,2019,6,Face Stabber
2250,2012,6,No
2251,2020,6,Magic Oneohtrix Point Never
2252,2013,6,R Plus Seven
2253,2018,6,Age Of
2254,2020,6,"Anime, Trauma and Divorce"
2255,2013,6,Valonielu
2256,2025,6,psykotic
2257,2020,6,Protean Threat
2258,2018,6,Room Inside the World
2259,2014,6,Foundations of Burden
2260,2014,6,Mr Noah
2261,2019,6,Buoys
2262,2022,6,Reset
2263,2021,6,Sympathy for Life
2264,2012,6,Gossamer
2265,2024,6,i/o
2266,2013,6,Muchacho
2267,2011,6,The Lack Long After
2268,2012,6,Book Burner
2269,2015,6,You're Better Than This
2270,2014,6,The Endless River
2271,2025,6,BLACK'!ANTIQUE
2272,2021,6,Hall of Fame
2273,2015,6,Man It Feels Like Space Again
2274,2020,6,Shoot for the Stars Aim for the Moon
2275,2017,6,Poppy.Computer
2276,2021,6,Flux
2277,2026,6,Empty Hands
2278,2021,6,We Are Always Alone
2279,2011,6,In the Mountain in the Cloud
2280,2022,6,Arrangements
2281,2018,6,PRhyme 2
2282,2020,6,Everything is Beautiful
2283,2023,6,Formal Growth in the Desert
2284,2020,6,Ultimate Success Today
2285,2017,6,Rainbow Mirror
2286,2016,6,The Dream Is Over
2287,2022,6,THE UNRAVELING OF PUPTHEBAND
2288,2012,6,Shrines
2289,2013,6,My Name Is My Name
2290,2023,6,In Times New Roman…
2291,2017,6,Villains
2292,2013,6,Legends Never Die
2293,2021,6,Bob's Son
2294,2011,6,The King of Limbs
2295,2016,6,SremmLife 2
2296,2022,6,Zeit
2297,2024,6,Please Don’t Cry
2298,2024,6,Bird’s Eye
2299,2011,6,Red Horse
2300,2022,6,Return of the Dream Canteen
2301,2022,6,"Home, before and after"
2302,2015,6,Behold.Total.Rejection
2303,2013,6,Woman
2304,2018,6,Amen
2305,2019,6,The Sailor
2306,2017,6,Rather You Than Me
2307,2018,6,Nasty
2308,2019,6,Anger Management
2309,2024,6,Triple Digits [112]
2310,2022,6,The Elephant Man’s Bones
2311,2020,6,The Allegory
2312,2012,6,Clockwork Angels
2313,2022,6,Few Good Things
2314,2024,6,Short n’ Sweet
2315,2016,6,Adore Life
2316,2014,6,Soused
2317,2015,6,Rose Mountain
2318,2024,6,BLOODY ANGEL
2319,2023,6,Butcher House
2320,2024,6,In Sexyy We Trust
2321,2010,6,TSOL
2322,2021,6,Drunk Tank Pink
2323,2022,6,We’ve Been Going About This All Wrong
2324,2014,6,Are We There
2325,2018,6,MUDBOY
2326,2014,6,Dude Incredible
2327,2015,6,Dark Red
2328,2025,6,Vendrán Suaves Lluvias
2329,2013,6,Blood Tears
2330,2017,6,You Will Regret
2331,2018,6,STOKELEY
2332,2026,6,WOR$T GIRL IN AMERICA
2333,2017,6,English Tapas
2334,2014,6,Divide and Exit
2335,2019,6,We Are Not Your Kind
2336,2023,6,everything is alive
2337,2017,6,Deadstar
2338,2018,6,Lush
2339,2010,6,Treasure State
2340,2018,6,GANGIN
2341,2019,6,When I Get Home
2342,2025,6,I Barely Know Her
2343,2021,6,A Diabolic Thirst
2344,2025,6,Tsunami Sea
2345,2015,6,Damogen Furies
2346,2012,6,Ufabulum
2347,2025,6,Cowards
2348,2024,6,All Born Screaming
2349,2017,6,MASSEDUCTION
2350,2015,6,Hand. Cannot. Erase.
2351,2022,6,This Is What I Mean
2352,2010,6,The Age of Adz
2353,2020,6,The Ascension
2354,2015,6,Universal Themes
2355,2018,6,This Is My Dinner
2356,2015,6,Kannon
2357,2026,6,Sunn O)))
2358,2014,6,Terrestrials
2359,2022,6,World Wide Pop
2360,2010,6,My Father Will Guide Me Up a Rope to the Sky
2361,2010,6,Innerspeaker
2362,2020,6,The Slow Rush
2363,2019,6,Lover
2364,2010,6,Ardour
2365,2018,6,K.T.S.E.
2366,2022,6,Back 2 Life
2367,2018,6,A Brief Inquiry Into Online Relationships
2368,2011,6,El Camino
2369,2014,6,Angels & Devils
2370,2019,6,No Geography
2371,2013,6,The Terror
2372,2019,6,King’s Mouth: Music and Songs
2373,2015,6,Back on Top
2374,2015,6,The Documentary 2
2375,2020,6,Kiss My Super Bowl Ring
2376,2014,6,"Home, Like Noplace Is There"
2377,2017,6,Wonderful Wonderful
2378,2015,6,Anthems for Doomed Youth
2379,2022,6,The Mars Volta
2380,2011,6,Leave Home
2381,2010,6,Big Echo
2382,2022,6,Bleed Out
2383,2010,6,High Violet
2384,2023,6,Oceania
2385,2017,6,More Scared of You Than You Are of Me
2386,2011,6,The Spits
2387,2015,6,Dark Bird Is Home
2388,2017,6,Renaissance
2389,2011,6,What Did You Expect From The Vaccines?
2390,2011,6,Slave Ambient
2391,2017,6,Always Foreign
2392,2016,6,All Your Happy Life
2393,2017,6,I See You
2394,2015,6,Mutilator Defeated at Last
2395,2011,6,Tunnel Blanket
2396,2014,6,Tomorrow’s Modern Boxes
2397,2018,6,Magus
2398,2017,6,Drunk
2399,2020,6,It Is What It Is
2400,2015,6,The Beyond / Where the Giants Roam
2401,2024,6,WORLD WIDE WHACK
2402,2018,6,Konoyo
2403,2012,6,Local Business
2404,2023,6,Sweet Justice
2405,2014,6,It’s Album Time
2406,2013,6,Oddfellows
2407,2019,6,Planetary Clairvoyance
2408,2010,6,777
2409,2011,6,Underneath the Pine
2410,2019,6,Outer Peace
2411,2024,6,Hole Erth
2412,2020,6,Lament
2413,2013,6,Chemistry of Consciousness
2414,2021,6,Deep States
2415,2011,6,Nine Types of Light
2416,2014,6,Seeds
2417,2024,6,Clancy
2418,2025,6,Breach
2419,2015,6,Free TC
2420,2017,6,Ty Segall
2421,2014,6,Manipulator
2422,2014,6,Awake
2423,2013,6,Wolf
2424,2019,6,Father of the Bride
2425,2023,6,Barbie: The Album
2426,2018,6,Errorzone
2427,2022,6,This World Is Going to Ruin You
2428,2013,6,Waiting for Something to Happen
2429,2017,6,The Autobiography
2430,2010,6,Becoming a Jackal
2431,2022,6,RAMONA PARK BROKE MY HEART
2432,2015,6,Summertime ’06
2433,2017,6,Big Fish Theory
2434,2019,6,Memory
2435,2011,6,V
2436,2010,6,The Fool
2437,2013,6,Paracosm
2438,2011,6,Within and Without
2439,2019,6,Syntheosis
2440,2010,6,Lawless Darkness
2441,2013,6,Afraid of Heights
2442,2019,6,Weezer [teal album]
2443,2021,6,Hitler Wears Hermes 8: Sincerely Adolf
2444,2020,6,Pray for Paris
2445,2022,6,Wet Leg
2446,2025,6,moisturizer
2447,2016,6,Schmilco
2448,2015,6,Star Wars
2449,2010,6,Expo 86
2450,2011,6,Celestial Lineage
2451,2017,6,Thrice Woven
2452,2014,6,Want
2453,2012,6,Wu‐Block
2454,2014,6,A Better Tomorrow
2455,2015,6,Tierra y libertad
2456,2020,6,Años en infierno
2457,2023,6,Ignore Grief
2458,2024,6,Where’s My Utopia?
2459,2018,6,Cocoa Sugar
2460,2014,6,Dead
2461,2017,6,Stranger
2462,2023,6,"Praise a Lord Who Chews but Which Does Not Consume; (Or Simply, Hot Between Worlds)"
2463,2014,6,Anchor
2464,2021,6,Van Gogh's Left Ear
2465,2014,6,Help
2466,2017,6,Okovi
2467,2018,6,Communion
2468,2024,6,Sky Hundred
2469,2025,6,Luminescent Creatures
2470,2024,5,New World Depression
2471,2020,5,Modus Vivendi
2472,2025,5,star
2473,2018,5,Head in the Clouds
2474,2011,5,The Wonder Years
2475,2018,5,Eat the Elephant
2476,2012,5,Onwards to the Wall
2477,2020,5,Apple
2478,2016,5,"Cozy Tapes, Vol. 1: Friends–"
2479,2015,5,At.Long.Last.A$AP
2480,2014,5,These Days…
2481,2021,5,Voyage
2482,2018,5,White Bronco
2483,2015,5,Mr. Wonderful
2484,2012,5,R.I.P.
2485,2014,5,Transgender Dysphoria Blues
2486,2016,5,The Bible 2
2487,2012,5,Les Voyages de l’âme
2488,2017,5,Rocket
2489,2019,5,House of Sugar
2490,2025,5,Headlights
2491,2020,5,There Is No Year
2492,2017,5,Relaxer
2493,2025,5,BLACK STAR
2494,2016,5,American Football
2495,2017,5,Good for You
2496,2025,5,13 Months of Sunshine
2497,2014,5,Christmas Island
2498,2014,5,Burn Your Fire for No Witness
2499,2016,5,Painting With
2500,2017,5,Arca
2501,2013,5,Reflektor
2502,2011,5,Suck It and See
2503,2018,5,Tranquility Base Hotel + Casino
2504,2020,5,Positions
2505,2010,5,Oversteps
2506,2010,5,Down There
2507,2014,5,Enter the Slasher House
2508,2014,5,Broke With Expensive Taste
2509,2020,5,EL ÚLTIMO TOUR DEL MUNDO
2510,2019,5,X 100PRE
2511,2016,5,The Altar
2512,2014,5,Goddess
2513,2023,5,Stone
2514,2019,5,Gold & Grey
2515,2016,5,Too High to Riot
2516,2016,5,The Bride
2517,2019,5,Juice B Crypts
2518,2017,5,Somersault
2519,2015,5,Thank Your Lucky Stars
2520,2014,5,A U R O R A
2521,2017,5,I Tell a Fly
2522,2010,5,Crazy for You
2523,2011,5,Mind Bokeh
2524,2021,5,Isles
2525,2012,5,Vicious Lies and Dangerous Rumors
2526,2015,5,It's Better This Way
2527,2017,5,Double or Nothing
2528,2019,5,U.F.O.F.
2529,2025,5,Double Infinity
2530,2022,5,Church
2531,2022,5,Fossora
2532,2012,5,Mr. Impossible
2533,2012,5,Cobra Juicy
2534,2022,5,No Fear of Time
2535,2020,5,EXETER
2536,2023,5,ONE MORE TIME…
2537,2020,5,Rough and Rowdy Ways
2538,2016,5,"22, a Million"
2539,2022,5,hypochondriac
2540,2022,5,WASTELAND
2541,2010,5,Broken Bells
2542,2026,5,The Romantic
2543,2019,5,MAP OF THE SOUL : PERSONA
2544,2020,5,MAP OF THE SOUL : 7
2545,2013,5,Rival Dealer
2546,2018,5,Electricity Is on Our Side
2547,2019,5,Social Cues
2548,2011,5,"Thank You, Happy Birthday"
2549,2015,5,Blade of the Ronin
2550,2020,5,Making a Door Less Open
2551,2022,5,CRASH
2552,2019,5,Birth of Violence
2553,2013,5,Because the Internet
